UniprotA,UniprotB,SymbolA,SymbolB,pInt
Q8WWA0,Q96H55-3,ITLN1,MYO19,0.958998168844892
Q8WWA0,Q9UPY5,ITLN1,SLC7A11,0.766713633879902
Q8WWA0,Q6IAN0,ITLN1,DHRS7B,0.993381916428817
Q8WVZ9,Q9NX00,KBTBD7,TMEM160,0.979697070228208
Q8WVZ9,Q15334,KBTBD7,LLGL1,0.9699828696213
Q8WVZ9,Q13618-2,KBTBD7,CUL3,0.934817741005165
Q8WVZ9,Q92552,KBTBD7,MRPS27,0.79078543374377
Q8WVZ9,F5H5M9,KBTBD7,TNIK,0.999998044208302
Q8WVZ9,P41743,KBTBD7,PRKCI,0.999008290013498
Q8WVZ9,Q9BYG4,KBTBD7,PARD6G,0.999839910942925
Q8WVZ9,Q9BYG5,KBTBD7,PARD6B,0.99999978978386
Q8WVZ9,Q86V97,KBTBD7,KBTBD6,0.999999533896645
Q8WVZ9,P27635,KBTBD7,RPL10,0.99313545108112
Q8WVZ9,Q9UF56,KBTBD7,FBXL17,0.999999871649847
Q8WVZ9,Q05513,KBTBD7,PRKCZ,0.9999737398069
Q8WVZ9,P82663,KBTBD7,MRPS25,0.95727278701659
Q8WVZ9,Q6NZI2-2,KBTBD7,PTRF,0.99902979701606
Q8WVZ9,Q96CB9,KBTBD7,NSUN4,0.999958926849779
Q8WVZ9,Q6TFL4-2,KBTBD7,KLHL24,0.960873797868144
Q8WVZ9,A1KZ92-2,KBTBD7,PXDNL,0.994051573716984
Q9BQ90,P61201-2,KLHDC3,COPS2,0.93080077257386
Q9BQ90,Q9BPU6,KLHDC3,DPYSL5,0.998921008425958
Q9BQ90,Q92797,KLHDC3,SYMPK,0.999870566008073
Q9BQ90,Q13617,KLHDC3,CUL2,0.99999999999193
Q9BQ90,Q9UNS2,KLHDC3,COPS3,0.99999982185224
Q9BQ90,O75153,KLHDC3,KIAA0664,0.954487060670295
Q9BQ90,Q7L5N1,KLHDC3,COPS6,0.840416421403703
Q9BQ90,Q92905,KLHDC3,COPS5,0.99992253513623
Q9BQ90,Q7Z569,KLHDC3,BRAP,0.999999980120323
Q9BQ90,P85037,KLHDC3,FOXK1,0.969077046263327
Q9BQ90,Q15843,KLHDC3,NEDD8,0.97979019106521
Q9BQ90,Q8IVD9,KLHDC3,NUDCD3,0.986253615561489
Q9BQ90,Q99627,KLHDC3,COPS8,0.99999955152141
Q9BQ90,Q9UN86-2,KLHDC3,G3BP2,0.85323824950532
Q9BQ90,Q9NZB8-2,KLHDC3,MOCS1,0.999883675866362
Q9BQ90,Q14694-2,KLHDC3,USP10,0.99999570952439
Q9BQ90,P38432,KLHDC3,COIL,0.999567549811566
Q9BQ90,Q9BST9,KLHDC3,RTKN,0.995935734669316
Q9BQ90,Q9BTC0,KLHDC3,DIDO1,0.982329316214037
Q9BQ90,Q8N5L8,KLHDC3,C9orf23,0.996094019695015
P52292,Q14974,KPNA2,KPNB1,0.999698441369227
P52292,Q9UKX7-2,KPNA2,NUP50,0.99993135058793
P52292,Q86X55-1,KPNA2,CARM1,0.999543635799247
P52292,P49790,KPNA2,NUP153,0.999967675949921
P52292,P49792,KPNA2,RANBP2,0.949598521262255
P52292,O14715,KPNA2,RGPD8,0.999644157504406
P52292,O14975,KPNA2,SLC27A2,0.971894421036433
P52292,Q69YH5,KPNA2,CDCA2,0.999999983562976
P52292,Q9NX58,KPNA2,LYAR,0.75768999943856
P52292,O14524-2,KPNA2,TMEM194A,0.96179287717796
Q13503,Q71SY5-2,MED21,MED25,0.999958281442124
Q13503,Q9UHV7,MED21,MED13,0.999999555689491
Q13503,Q15648,MED21,MED1,0.99999999424693
Q13503,Q6P2C8,MED21,MED27,0.999999953460672
Q13503,Q9Y3C7,MED21,MED31,0.99999735524351
Q13503,O95402,MED21,MED26,0.999999902504923
Q13503,Q71F56,MED21,MED13L,0.999999460167173
Q13503,Q9Y2X0-2,MED21,MED16,0.999998023604402
Q13503,O60244,MED21,MED14,0.999999795317504
Q13503,Q93074-2,MED21,MED12,0.999999593907819
Q13503,Q86YW9-4,MED21,MED12L,0.999999447170477
Q13503,Q9ULK4-3,MED21,MED23,0.999996477991582
Q13503,Q96RN5-2,MED21,MED15,0.999994403372454
Q13503,Q9NWA0,MED21,MED9,0.999999876790695
Q13503,O75586,MED21,MED6,0.999999891212145
Q13503,Q9NPJ6,MED21,MED4,0.9999999999894
Q13503,Q9H204,MED21,MED28,0.99999999999998
Q13503,Q9NVC6,MED21,MED17,0.999999382461844
Q13503,A0JLT2-2,MED21,MED19,0.99999999999856
Q13503,E5RFK5,MED21,CCNC,0.99999999999985
Q13503,Q9NX70,MED21,MED29,0.9999999999835
Q13503,Q15528-2,MED21,MED22,0.99999999966185
Q13503,O75448-2,MED21,MED24,0.99999999999977
Q13503,O43513,MED21,MED7,0.99999999999585
Q13503,Q9BTT4,MED21,MED10,1.0
Q13503,Q9H944,MED21,MED20,0.99999999993235
Q13503,Q9BUE0,MED21,MED18,0.99999999999942
Q13503,P49336-2,MED21,CDK8,0.999999817347651
Q13503,Q96HR3,MED21,MED30,0.999999501821012
Q13503,Q96G25-2,MED21,MED8,0.999997834237338
Q13503,Q9P086,MED21,MED11,0.999933061999485
Q13503,Q6PCT2-2,MED21,FBXL19,0.88087431556464
Q96HT8,P49590,MRFAP1L1,HARS2,0.925012969751754
Q96HT8,Q13123,MRFAP1L1,IK,0.999999713801276
Q96HT8,Q86XK2-5,MRFAP1L1,FBXO11,0.977768927712106
Q96HT8,Q9Y605,MRFAP1L1,MRFAP1,0.999960526741819
Q96HT8,Q15014,MRFAP1L1,MORF4L2,0.752645759430147
Q96HT8,Q8IWS0-2,MRFAP1L1,PHF6,0.804108829794089
Q96HT8,Q969G5,MRFAP1L1,PRKCDBP,0.99690844969439
Q9Y676,P82933,MRPS18B,MRPS9,0.99947512777477
Q9Y676,Q9BYN8,MRPS18B,MRPS26,0.99999962853937
Q9Y676,Q96EY7,MRPS18B,PTCD3,0.999358043291077
Q9Y676,O14556,MRPS18B,GAPDHS,0.997606466138658
Q9Y676,Q9Y3D9,MRPS18B,MRPS23,0.99995710630684
Q9Y676,Q92552,MRPS18B,MRPS27,0.99999936603497
Q9Y676,P82932,MRPS18B,MRPS6,0.98360755861428
Q9Y676,Q9Y2Q9,MRPS18B,MRPS28,0.779102184566331
Q9Y676,P82664,MRPS18B,MRPS10,0.999072894895464
Q9Y676,P82930,MRPS18B,MRPS34,0.99999919200431
Q9Y676,P51398,MRPS18B,DAP3,0.995667476389408
Q9Y676,P35558,MRPS18B,PCK1,0.994563612838367
Q9Y676,Q92665,MRPS18B,MRPS31,0.99956201132095
Q9Y676,P82675,MRPS18B,MRPS5,0.99919169377835
Q9Y676,Q9Y2R9,MRPS18B,MRPS7,0.98748752075245
Q9Y676,O75616,MRPS18B,ERAL1,0.99300012884545
Q9Y676,P82650,MRPS18B,MRPS22,0.968387156931522
Q9Y676,P82914,MRPS18B,MRPS15,0.99999682174322
Q9Y676,P82673,MRPS18B,MRPS35,0.986444127226734
Q9Y676,Q8NC60,MRPS18B,C4orf14,0.999807974513095
Q9Y676,P27635,MRPS18B,RPL10,0.95874467613846
Q9Y676,P82663,MRPS18B,MRPS25,0.99999982802567
Q9Y676,Q9Y399,MRPS18B,MRPS2,0.99997371256742
Q9Y676,Q9Y291,MRPS18B,MRPS33,0.989671090309239
Q9Y676,P82912-2,MRPS18B,MRPS11,0.99999739776588
Q9Y676,Q96EL2,MRPS18B,MRPS24,0.99993980739426
Q9Y676,Q6IQ21,MRPS18B,ZNF770,0.948253298580776
Q9Y676,O60783,MRPS18B,MRPS14,0.996935153740455
Q9Y676,Q9Y3D3,MRPS18B,MRPS16,0.94030603284029
Q9Y676,Q7RTS1,MRPS18B,BHLHA15,0.796746870927626
Q9Y676,Q9NTG7,MRPS18B,SIRT3,0.923985242137431
Q9Y676,P42766,MRPS18B,RPL35,0.85469321171943
Q9Y676,Q16629-2,MRPS18B,SRSF7,0.90697618777121
Q9Y676,Q9Y3D5,MRPS18B,MRPS18C,0.9936238318224
Q9Y676,P82921,MRPS18B,MRPS21,0.9978832195793
O43795-2,Q9NR56,MYO1B,MBNL1,0.927925651601458
O43795-2,P28289,MYO1B,TMOD1,0.92611461182909
O43795-2,O75844,MYO1B,ZMPSTE24,0.991437674564328
O43795-2,P55145,MYO1B,MANF,0.792899068742558
O43795-2,Q8TB52,MYO1B,FBXO30,0.999558209313311
O43795-2,Q99757,MYO1B,TXN2,0.906999405237189
O43795-2,Q06945,MYO1B,SOX4,0.999952834025643
O43795-2,P49756,MYO1B,RBM25,0.896763482293204
O43795-2,Q14353,MYO1B,GAMT,0.885836584800998
Q8TDX7,Q32P44,NEK7,EML3,0.979067876042292
Q8TDX7,Q6ZW76-2,NEK7,ANKS3,0.999999995102099
Q8TDX7,Q9NZN4,NEK7,EHD2,0.996353538763208
Q8TDX7,Q8TD19,NEK7,NEK9,0.99965159636684
Q13952-3,Q14249,NFYC,ENDOG,0.999994609838246
Q13952-3,P23511-2,NFYC,NFYA,0.99874483823345
Q13952-3,P25208,NFYC,NFYB,0.999999999871498
Q7RTS1,Q9P2N5,BHLHA15,RBM27,0.98893223765539
Q7RTS1,Q5T8P6-2,BHLHA15,RBM26,0.999337677875477
Q7RTS1,P16989-2,BHLHA15,CSDA,0.80014004767903
Q7RTS1,P67809,BHLHA15,YBX1,0.897554011626795
Q7RTS1,Q96JP5-2,BHLHA15,ZFP91,0.998535569827244
Q7RTS1,Q9NQ29-2,BHLHA15,LUC7L,0.998767824196726
Q7RTS1,Q07021,BHLHA15,C1QBP,0.9999656510036
Q7RTS1,P48553,BHLHA15,TRAPPC10,0.997819623894123
Q7RTS1,Q14966-3,BHLHA15,ZNF638,0.999988197797564
Q7RTS1,Q6P158,BHLHA15,DHX57,0.999897483819272
Q7RTS1,Q86U06-2,BHLHA15,RBM23,0.999652438620876
Q7RTS1,Q14498-2,BHLHA15,RBM39,0.910779640045748
Q7RTS1,Q9UNF1-2,BHLHA15,MAGED2,0.997344673162379
Q7RTS1,Q9Y3C1,BHLHA15,NOP16,0.98446548403232
Q7RTS1,Q9BX40-2,BHLHA15,LSM14B,0.997408543903789
Q7RTS1,Q99933-3,BHLHA15,BAG1,0.99998093815211
Q7RTS1,Q8WUQ7-2,BHLHA15,C19orf29,0.999979674352875
Q7RTS1,Q14739,BHLHA15,LBR,0.999998912682042
Q7RTS1,Q96Q05-2,BHLHA15,TRAPPC9,0.945972691535605
Q7RTS1,Q9HC36,BHLHA15,RNMTL1,0.99940140766885
Q7RTS1,Q9Y3Y2-3,BHLHA15,CHTOP,0.897628107062305
Q7RTS1,Q9Y2S7,BHLHA15,POLDIP2,0.883461616276029
Q7RTS1,Q8WVZ9,BHLHA15,KBTBD7,0.950756917535012
Q7RTS1,Q86V97,BHLHA15,KBTBD6,0.956047766719591
Q7RTS1,O60930,BHLHA15,RNASEH1,0.999999881447079
Q7RTS1,Q9UNN5,BHLHA15,FAF1,0.999997429103254
Q7RTS1,Q8WUB8-2,BHLHA15,PHF10,0.970776772229038
Q7RTS1,Q9Y6H1,BHLHA15,CHCHD2,0.99999999589065
Q7RTS1,Q96AB3-2,BHLHA15,ISOC2,0.991272956549636
Q7RTS1,Q8IYB8,BHLHA15,SUPV3L1,0.997669874599426
Q7RTS1,Q9H4P4,BHLHA15,RNF41,0.999999996234912
Q7RTS1,Q9BQ52,BHLHA15,ELAC2,0.755801330836143
Q7RTS1,Q9HCF6-11,BHLHA15,TRPM3,0.995167333846288
P49757-2,Q6PJ21,NUMB,SPSB3,0.977134430124648
P49757-2,Q9Y6R0,NUMB,NUMBL,0.999992866734414
P49757-2,P43005,NUMB,SLC1A1,0.998881291211381
P58417,Q9UBV2,NXPH1,SEL1L,0.774152905466611
P58417,O43502,NXPH1,RAD51C,0.999748035251646
P58417,Q9P2R7-2,NXPH1,SUCLA2,0.89886118941945
P58417,P11717,NXPH1,IGF2R,0.937196478400034
P58417,Q9H6S0,NXPH1,YTHDC2,0.999727807590348
P58417,Q8IXI1,NXPH1,RHOT2,0.848032478352049
P58417,Q13438-2,NXPH1,OS9,0.834119015161744
P58417,Q08174-2,NXPH1,PCDH1,0.994016365235162
P58417,Q14558-2,NXPH1,PRPSAP1,0.759666275078698
P58417,Q96CG8,NXPH1,CTHRC1,0.999234559869273
P58417,P21108,NXPH1,PRPS1L1,0.819784471810822
P58417,Q5VW38-2,NXPH1,GPR107,0.996819048057574
P58417,Q6UVK1,NXPH1,CSPG4,0.922289067258952
P58417,P48645,NXPH1,NMU,0.75547226354997
P58417,Q86U70-2,NXPH1,LDB1,0.983009467076783
P58417,P01920,NXPH1,HLA-DQB1,0.786069407381103
P58417,Q02447-2,NXPH1,SP3,0.990037472951335
Q16625,Q9HCU5,OCLN,PREB,0.993595042995867
Q16625,Q9H3N1,OCLN,TMX1,0.98745298504937
Q16625,Q7Z7L7,OCLN,ZER1,0.999984534467018
Q16625,Q9Y5M8,OCLN,SRPRB,0.99581796812272
Q16625,Q5JRA6-2,OCLN,MIA3,0.925470076617373
P47900,Q96G23,P2RY1,LASS2,0.996977462097588
P47900,Q8NBN3,P2RY1,TMEM87A,0.924809156994685
P47900,Q9NQ84-2,P2RY1,GPRC5C,0.996682765631154
P47900,O75947,P2RY1,ATP5H,0.932802604280538
P47900,P06576,P2RY1,ATP5B,0.993748932616306
P47900,Q9GZP9,P2RY1,DERL2,0.989964298374539
P47900,P04920-2,P2RY1,SLC4A2,0.994166566051312
P47900,P29992,P2RY1,GNA11,0.973281199126015
P47900,P25705,P2RY1,ATP5A1,0.853389957460976
P47900,O14681,P2RY1,EI24,0.981617750300562
P47900,O75436,P2RY1,VPS26A,0.90713399567933
P47900,P36542-2,P2RY1,ATP5C1,0.90167680841156
P47900,Q13530,P2RY1,SERINC3,0.996321821510397
P47900,P24539,P2RY1,ATP5F1,0.99187777394802
P47900,P48047,P2RY1,ATP5O,0.90377755287421
P47900,Q9HD45,P2RY1,TM9SF3,0.973998701529278
P47900,Q15392,P2RY1,DHCR24,0.967057711713627
P47900,Q5BJH7-3,P2RY1,YIF1B,0.998210878509103
P47900,P48960-2,P2RY1,CD97,0.965508542565773
P47900,Q8IY22-2,P2RY1,CMIP,0.999999935238708
P47900,Q86V85,P2RY1,GPR180,0.895234075305329
P47900,Q15800,P2RY1,SC4MOL,0.990432589487034
P47900,Q9NX61,P2RY1,TMEM161A,0.759641031924598
P47900,Q6ZMG9,P2RY1,LASS6,0.999016625451286
P47900,Q9BVG9,P2RY1,PTDSS2,0.919371308876604
P47900,Q86VR2,P2RY1,FAM134C,0.98929730743644
P47900,Q9H1C4,P2RY1,UNC93B1,0.811693817789351
P47900,Q9GZM5,P2RY1,YIPF3,0.99850596493667
P47900,O15127,P2RY1,SCAMP2,0.897571370546681
P47900,Q8N0U8,P2RY1,VKORC1L1,0.965886953777408
P47900,Q9NTJ5,P2RY1,SACM1L,0.964726696755497
Q9BYG5,Q15334,PARD6B,LLGL1,0.999999920507504
Q9BYG5,Q05513,PARD6B,PRKCZ,1.0
Q9BYG5,P41743,PARD6B,PRKCI,0.99999999860074
Q9BYG5,Q9BYG4,PARD6B,PARD6G,0.999998680745472
Q9BRP1,P29353-6,PDCD2L,SHC1,0.999999592622429
Q9BRP1,Q96BR5,PDCD2L,SELRC1,0.998769241268288
Q9BRP1,P15880,PDCD2L,RPS2,0.99999999999801
Q9BRP1,O60271-2,PDCD2L,SPAG9,0.993134582218832
Q9BRP1,Q8TDX7,PDCD2L,NEK7,0.908700227169405
Q9BRP1,O60678,PDCD2L,PRMT3,0.99999999996691
Q9BRP1,Q53GT1,PDCD2L,KLHL22,0.989345709533687
Q9BRP1,Q96L92-2,PDCD2L,SNX27,0.99953983472358
P40855,Q8NHP6,PEX19,MOSPD2,0.999999990837027
P40855,Q08379-2,PEX19,GOLGA2,0.993424477121914
P40855,Q13303,PEX19,KCNAB2,0.965472095184599
P40855,Q8TBP5,PEX19,FAM174A,0.99999999999973
P40855,Q9NVH1-3,PEX19,DNAJC11,0.998830417181664
P40855,Q96TC7-2,PEX19,FAM82A2,0.924220413656132
P40855,Q86VU5,PEX19,COMTD1,0.99999999998618
P40855,O94923,PEX19,GLCE,0.999999261158931
P40855,Q9Y2C4-3,PEX19,EXOG,0.999753717013684
P40855,Q8IXI2-2,PEX19,RHOT1,0.999632488261441
P40855,P56589,PEX19,PEX3,0.939774766409955
P40855,O95202,PEX19,LETM1,0.993448626302948
P40855,Q9NZV5-2,PEX19,SEPN1,0.999993284643924
P40855,Q9UNY4,PEX19,TTF2,0.999030134712352
P40855,P08574,PEX19,CYC1,0.99186760659297
P40855,Q6PCB7,PEX19,SLC27A1,0.956358392767551
P40855,Q6P1M0,PEX19,SLC27A4,0.999382167759917
P40855,Q10471,PEX19,GALNT2,0.998255748421763
P40855,Q96TA2-2,PEX19,YME1L1,0.997134038555462
P40855,Q969V5,PEX19,MUL1,0.999958382309646
P40855,Q10469,PEX19,MGAT2,0.99999596104424
P40855,Q9NVH0,PEX19,EXD2,0.999729153205511
P40855,P55085,PEX19,F2RL1,0.94336108373838
P40855,Q8IZT6-2,PEX19,ASPM,0.99998696072779
P40855,O94832,PEX19,MYO1D,0.995759291014591
P40855,Q9NQX4,PEX19,MYO5C,0.99714535710911
P40855,Q9Y4I1-2,PEX19,MYO5A,0.999946873435508
P40855,O15554,PEX19,KCNN4,0.940281567989324
P40855,O60551,PEX19,NMT2,0.952827527457485
P40855,P21709,PEX19,EPHA1,0.99999654630801
P40855,Q969Z3,PEX19,MOSC2,0.999552944344974
P40855,P07919,PEX19,UQCRH,0.998126653756664
P40855,Q8NBQ5,PEX19,HSD17B11,0.999718630581929
P40855,P28328,PEX19,PEX2,0.973924459060574
P40855,Q96K12,PEX19,FAR2,0.757055112215161
P40855,Q9BYC9,PEX19,MRPL20,0.833838940598406
P40855,Q8NBZ7-2,PEX19,UXS1,0.979959321634969
P40855,Q8WVC6,PEX19,DCAKD,0.994242742586348
P40855,Q8N2K0-2,PEX19,ABHD12,0.99283138614556
P40855,Q8WUY8,PEX19,NAT14,0.99999297726524
P40855,Q7LGA3-2,PEX19,HS2ST1,0.993787768876652
P40855,O43819,PEX19,SCO2,0.981188220728096
Q8TBX8,Q14978-2,PIP4K2C,NOLC1,0.939288142723606
Q8TBX8,P78356,PIP4K2C,PIP4K2B,0.999999999307381
Q8TBX8,P48426,PIP4K2C,PIP4K2A,1.0
Q8TBX8,Q93008-1,PIP4K2C,USP9X,0.925478950447346
Q8TBX8,Q7RTN6,PIP4K2C,STRADA,0.984145289906013
Q8TBX8,Q96GG9,PIP4K2C,DCUN1D1,0.999993259679539
Q8TBX8,Q15287-2,PIP4K2C,RNPS1,0.97748581597052
Q8TBX8,Q9Y376,PIP4K2C,CAB39,0.998756879730397
Q8TBX8,O75052,PIP4K2C,NOS1AP,0.998309657761252
Q8TBX8,Q9HCM4-2,PIP4K2C,EPB41L5,0.921005710597486
Q8TBX8,O00203,PIP4K2C,AP3B1,0.81880107668766
Q8TBX8,Q8N3E9,PIP4K2C,PLCD3,0.999969018472406
Q8TBX8,Q9BVS4,PIP4K2C,RIOK2,0.899642692333632
Q9NW61,Q01968-2,PLEKHJ1,OCRL,1.0
Q9NW61,Q8N4B1,PLEKHJ1,FAM109A,0.99999999999954
Q13356-2,Q5QP82,PPIL2,DCAF10,0.997391249933028
P31321,Q9UKA4,PRKAR1B,AKAP11,0.999999991705245
P31321,Q13733,PRKAR1B,ATP1A4,0.999999992971563
P31321,Q8TBZ8,PRKAR1B,ZNF564,0.999999843199799
P31321,O43361,PRKAR1B,ZNF749,0.999999999487024
P31321,P17612-2,PRKAR1B,PRKACA,0.999772064634457
P31321,P22612,PRKAR1B,PRKACG,0.99999999528165
P31321,P22694-2,PRKAR1B,PRKACB,0.99999999999984
P31321,Q9NXS3,PRKAR1B,KLHL28,0.99999999999909
P31321,P13804,PRKAR1B,ETFA,0.77386670289463
P31321,Q13627-2,PRKAR1B,DYRK1A,0.999995449673552
P31321,P10644,PRKAR1B,PRKAR1A,0.99999999999186
P31321,P07437,PRKAR1B,TUBB,0.760648537285797
P31321,Q3ZCM7,PRKAR1B,TUBB8,0.777360479876051
P31321,Q9P0L0-2,PRKAR1B,VAPA,0.9999957990598
P31321,O75123,PRKAR1B,ZNF623,0.973924459060574
P31321,Q8N6U8-3,PRKAR1B,GPR161,0.99999999999998
P31321,P13535,PRKAR1B,MYH8,0.999941714068498
P31321,P12883,PRKAR1B,MYH7,0.999966206453836
Q9BXR0,P11142,QTRT1,HSPA8,0.828124045674085
Q9BXR0,P05067-10,QTRT1,APP,0.99117391792641
Q9BXR0,P25445-6,QTRT1,FAS,0.99771212032599
Q9BXR0,Q92870-2,QTRT1,APBB2,0.99997829561193
Q9BXR0,P37235,QTRT1,HPCAL1,0.995486814381317
Q9BXR0,O60488-2,QTRT1,ACSL4,0.810561936081809
Q9BXR0,Q5VW38-2,QTRT1,GPR107,0.757275354054068
Q9BXR0,Q16651,QTRT1,PRSS8,0.794597643360466
Q9BXF6,Q99747,RAB11FIP5,NAPG,0.99561108376088
Q9BXF6,P30153,RAB11FIP5,PPP2R1A,0.99999923970097
Q9BXF6,Q9C0D3,RAB11FIP5,ZYG11B,0.974736571671271
Q9BXF6,O95260-2,RAB11FIP5,ATE1,0.989773231543126
Q9BXF6,Q66LE6,RAB11FIP5,PPP2R2D,0.999208865522264
Q9BXF6,Q96M94,RAB11FIP5,KLHL15,0.839155583838716
Q9BXF6,Q9BTD8-2,RAB11FIP5,RBM42,0.816452806951751
Q16576,Q09028-3,RBBP7,RBBP4,0.99959251431304
Q16576,Q9NP50,RBBP7,FAM60A,0.9999865175687
Q16576,Q4LE39,RBBP7,ARID4B,0.999999078123191
Q16576,P29374,RBBP7,ARID4A,0.999998105821178
Q16576,Q96ST3,RBBP7,SIN3A,0.99999966293042
Q16576,O75182-2,RBBP7,SIN3B,0.999999872350044
Q16576,Q8WXI9,RBBP7,GATAD2B,0.99999999866253
Q16576,Q86YP4-2,RBBP7,GATAD2A,0.99999989676193
Q16576,Q9H0E3,RBBP7,SAP130,0.99999989846259
Q16576,Q96QT6,RBBP7,PHF12,0.999999997242774
Q16576,Q9UBB5-2,RBBP7,MBD2,0.999999993257392
Q16576,O95983-2,RBBP7,MBD3,0.99999999153183
Q16576,Q12873,RBBP7,CHD3,0.999998562160621
Q16576,Q14839-2,RBBP7,CHD4,0.99999845315401
Q16576,Q5TG85,RBBP7,CHD5,0.999999964004921
Q16576,O15417,RBBP7,TNRC18,0.999999461848229
Q16576,O94776,RBBP7,MTA2,0.999997005048862
Q16576,Q13330,RBBP7,MTA1,0.999999021822832
Q16576,Q9BTC8-2,RBBP7,MTA3,0.999999591532581
Q16576,Q15022,RBBP7,SUZ12,0.999999697429648
Q16576,Q92800-2,RBBP7,EZH1,0.99999424363638
Q16576,P29375,RBBP7,KDM5A,0.999999994363612
Q16576,Q5PSV4,RBBP7,BRMS1L,0.999999948239027
Q16576,Q8WUU5,RBBP7,GATAD1,0.9999999985887
Q16576,Q9HAJ7,RBBP7,SAP30L,0.999999108231357
Q16576,O75446,RBBP7,SAP30,0.999999281468
Q16576,O14929,RBBP7,HAT1,0.99998721280917
Q16576,Q8N655,RBBP7,C10orf12,0.999999947034374
Q16576,Q12830-2,RBBP7,BPTF,0.999996764859074
Q16576,Q96N64,RBBP7,PWWP2A,0.999999794614243
Q16576,Q7Z589,RBBP7,C11orf30,0.999999848699426
Q16576,O75530-2,RBBP7,EED,0.999999912768144
Q16576,Q15910-2,RBBP7,EZH2,0.99999991343552
Q16576,O14519,RBBP7,CDK2AP1,0.99986338846621
Q16576,Q9H7L9,RBBP7,SUDS3,0.999999733836651
Q16576,Q92769,RBBP7,HDAC2,0.991782573833483
Q16576,Q9Y483,RBBP7,MTF2,0.999976645859495
Q16576,A6NHQ4,RBBP7,C17orf96,0.999999905602118
Q16576,Q9HCU9,RBBP7,BRMS1,0.999998296386043
Q16576,Q6ZN18-2,RBBP7,AEBP2,0.98811788605052
Q16576,Q9Y294,RBBP7,ASF1A,0.97152045675583
Q16576,Q9NVP2,RBBP7,ASF1B,0.96074483322841
Q16576,Q9UK53-2,RBBP7,ING1,0.9992960640305
Q16576,Q9H160,RBBP7,ING2,0.99998612742319
Q16576,Q6NUJ5,RBBP7,PWWP2B,0.986993982668026
Q16576,Q5T6S3,RBBP7,PHF19,0.96305068379012
Q16576,O43189-2,RBBP7,PHF1,0.99999992685711
Q16576,Q9P281,RBBP7,BAHCC1,0.994868110695884
Q00765,Q9Y3E0,REEP5,GOLT1B,0.999959865183374
Q00765,O15439-2,REEP5,ABCC4,0.99999910552372
Q00765,Q9NX00,REEP5,TMEM160,0.786899468395879
Q00765,Q96HR9,REEP5,REEP6,0.99999999998996
Q00765,Q9GZP9,REEP5,DERL2,0.990869469829292
Q00765,Q86SF2,REEP5,GALNT7,0.99999996897228
Q00765,O95140,REEP5,MFN2,0.999999976380838
Q00765,A0FGR8-2,REEP5,ESYT2,0.909682472845001
Q00765,O15126,REEP5,SCAMP1,0.999897986723383
Q00765,Q969E2-2,REEP5,SCAMP4,0.897149170161511
Q00765,Q9UI14,REEP5,RABAC1,0.970342108757958
Q00765,Q9NZC3,REEP5,GDE1,0.99999992866605
Q00765,P00387-2,REEP5,CYB5R3,0.792957936664856
Q00765,Q8NHH9-2,REEP5,ATL2,0.999950818843405
Q00765,P13591-1,REEP5,NCAM1,0.967374655831221
Q00765,Q96MH6,REEP5,TMEM68,0.999999995480921
Q00765,Q01628,REEP5,IFITM3,0.999691137144121
Q00765,Q9H6H4,REEP5,REEP4,0.868424535338111
Q00765,Q06136,REEP5,KDSR,0.999924940328606
Q00765,Q5SWX8-3,REEP5,C1orf27,0.922168269710269
Q00765,Q10471,REEP5,GALNT2,0.999999567681384
Q00765,Q9NUQ7,REEP5,UFSP2,0.997452554975729
Q00765,O60906,REEP5,SMPD2,0.915055048826051
Q00765,P54709,REEP5,ATP1B3,0.99858776893192
Q00765,O15162,REEP5,PLSCR1,0.999599670187682
Q00765,Q9NRZ5,REEP5,AGPAT4,0.830326574463134
Q00765,Q15392,REEP5,DHCR24,0.98016467030487
Q00765,Q9BSJ8-2,REEP5,ESYT1,0.991804435042955
Q00765,Q15038,REEP5,DAZAP2,0.850426468703882
Q00765,O60831,REEP5,PRAF2,0.99659140985388
Q00765,Q9BTV4,REEP5,TMEM43,0.939241325429792
Q00765,Q96KR6,REEP5,C20orf108,0.999746733381
Q00765,O75915,REEP5,ARL6IP5,0.999979084978652
Q00765,Q10472,REEP5,GALNT1,0.779774893450181
Q00765,Q8NEN9,REEP5,PDZD8,0.98963632515193
Q00765,Q9NX61,REEP5,TMEM161A,0.863135996522581
Q00765,Q9BTX3-2,REEP5,TMEM208,0.99996153935807
Q00765,Q969M3-3,REEP5,YIPF5,0.857079498891858
Q00765,Q10469,REEP5,MGAT2,0.999956036995461
Q00765,Q9NPR9,REEP5,GPR108,0.997334967713011
Q00765,O43731,REEP5,KDELR3,0.99728308307929
Q00765,Q86VR2,REEP5,FAM134C,0.99999927900918
Q00765,O15127,REEP5,SCAMP2,0.99960448049571
Q00765,Q9BRR6-2,REEP5,ADPGK,0.99992735910075
Q00765,Q9NQC3-2,REEP5,RTN4,0.93749739712429
Q00765,Q96D05,REEP5,C10orf35,0.999996370231116
Q00765,Q5M7Z0-2,REEP5,RNFT1,0.967506867031035
Q00765,Q9H902,REEP5,REEP1,0.92491450313923
Q16204,Q8TF05-2,CCDC6,PPP4R1,0.999999999333926
Q16204,P60510,CCDC6,PPP4C,0.99999999999784
Q16204,Q6P3S6,CCDC6,FBXO42,0.99999837825007
